"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","HHIPDLIB","HHIP_LIB","HHISTATB","HHIS_ATB","HHICOVQ","HHICOVQ_","HHIGROUP","HHIG_OUP","HHIPRDED","HHIP_DED","HHIR_MPD","QHI3MCX","QHI3MCX_","HHIBCBS","HHIBCBS_","HHICODE","HHICODE_","HHIPOS","HHIPOS_","HHISPECT","HHIS_ECT","HHIPROUT","HHIP_OUT","HHIPRYOU","HHIP_YOU","HHIRPMPD","HHISUBPD","HHIS_BPD","PORTAL","PORTAL_","PORTPLAN","PORT_LAN","PREMSUBS","PREM_UBS"
"20151","02792005",3,0,"5","01","D",,"A",1,"D","2","D","1","D","D",611,"D","1","D","2","D",,"A",,"A",,"A","1","D","01",,"A",,"A",,"A",,"A"
"20151","02792065",11,0,"5","01","D",,"A",1,"D","2","D","1","D","D",416,"D","1","D","2","D",,"A",,"A",,"A","1","D","01",,"A",,"A",,"A",,"A"
"20151","02792065",12,0,"5","02","D",,"A",1,"D","2","D","1","D","D",52,"D","2","D","2","D",,"A",,"A",,"A","1","D","01",,"A",,"A",,"A",,"A"
"20151","02792125",5,0,"5","01","D",,"A",2,"D","3","D",,"A","A",.,"A","2","D","1","D","1","D",,"A","2","D","2","D",,,"A",,"A",,"A",,"A"
"20151","02792125",6,0,"5","02","D",,"A",1,"D","3","D","2","D","D",.,"A","1","D","3","D",,"A",,"A",,"A","1","D","04",,"A",,"A",,"A",,"A"
"20151","02792225",4,0,"5","01","D",,"A",1,"D","3","D",,"A","A",.,"A","1","D","1","D","2","D",,"A","2","D","2","D",,,"A",,"A",,"A",,"A"
"20151","02792245",15,0,"5","01","D",,"A",2,"D","2","D",,"A","A",.,"A","2","D","1","D","2","D",,"A","1","D","2","D",,,"A",,"A",,"A",,"A"
"20151","02792265",6,0,"5","01","D",,"A",2,"D","1","D",,"A","A",.,"A","2","D","1","D",,"C",,"A","2","D","2","D",,,"A",,"A",,"A",,"A"
"20151","02792275",8,0,"5","01","D",,"A",1,"D","1","D","2","D","D",132,"D","2","D","3","D",,"A",,"A",,"A","1","D","04",,"A",,"A",,"A",,"A"
"20151","02792275",10,0,"5","03","D",,"A",2,"D","2","D","2","D","D",171,"D","2","D","4","D",,"A","1","D",,"A","1","D","04",,"A",,"A",,"A",,"A"
"20151","02792295",12,0,"5","01","D",,"A",1,"D","2","D","1","D","D",650,"D","2","D","2","D",,"A",,"A",,"A","1","D","02",,"A",,"A",,"A",,"A"
"20151","02792295",13,0,"5","02","D",,"A",1,"D","1","D","2","D","C",1368,"F","2","D","3","D",,"A",,"A",,"A","1","D",,,"A",,"A",,"A",,"A"
"20151","02792385",5,0,"5","01","D",,"A",1,"D","2","D","1","D","D",300,"D","2","D","2","D",,"A",,"A",,"A","1","D","03",,"A",,"A",,"A",,"A"
"20151","02792435",5,0,"5","01","D",,"A",1,"D","2","D","1","D","D",750,"D","1","D","1","D","2","D",,"A",,"A","1","D","04",,"A",,"A",,"A",,"A"
"20151","02792525",22,0,"5","01","D",,"A",2,"D","2","D","1","D","D",342,"D","2","D","2","D",,"A",,"A",,"A","1","D","03",,"A",,"A",,"A",,"A"
"20151","02792525",23,0,"5","02","D",,"A",2,"D","2","D","1","D","D",72,"D","2","D","2","D",,"A",,"A",,"A","1","D","03",,"A",,"A",,"A",,"A"
"20151","02792525",24,0,"5","03","D",,"A",1,"D","1","D","2","D","D",.,"A","2","D","4","D",,"A","4","D",,"A","1","D","09",,"A",,"A",,"A",,"A"
"20151","02792595",16,0,"1","01","D",,"A",2,"D","2","D","1","D","D",715,"D","2","D","1","D","2","D",,"A",,"A","1","D","02",,"A",,"A",,"A",,"A"
"20151","02792605",3,0,"5","01","D",,"A",3,"D","2","D","1","D","D",325,"D","1","D","2","D",,"A",,"A",,"A","1","D","01",,"A",,"A",,"A",,"A"
"20151","02792645",26,0,"5","01","D",,"A",2,"D","2","D","2","D","D",.,"A","2","D","1","D","1","D",,"A",,"A","1","D","04",,"A",,"A",,"A",,"A"
"20151","02792645",27,0,"5","02","D",,"A",2,"D","2","D","2","D","D",.,"A","2","D","1","D","1","D",,"A",,"A","1","D","04",,"A",,"A",,"A",,"A"
"20151","02792755",4,0,"5","01","D",,"A",1,"D","1","D","2","D","D",2496,"D","1","D","3","D",,"A",,"A",,"A","1","D","09",,"A",,"A",,"A",,"A"
"20151","02792805",11,0,"5","01","D",,"A",2,"D","3","D","2","D","D",1068,"D","2","D","3","D",,"A",,"A",,"A","1","D","04",,"A",,"A",,"A",,"A"
"20151","02792815",31,0,"5","01","D",,"A",1,"D","2","D",,"A","A",.,"A","2","D","1","D","1","D",,"A","1","D","2","D",,,"A",,"A",,"A",,"A"
"20151","02792825",11,0,"5","02","D",,"A",1,"D","2","D","1","D","D",1200,"F","2","D","2","D",,"A",,"A",,"A","1","D","02",,"A",,"A",,"A",,"A"
"20151","02792825",12,0,"5","03","D",,"A",1,"D","2","D","1","D","D",.,"A","1","D","2","D",,"A",,"A",,"A","1","D","02",,"A",,"A",,"A",,"A"
"20151","02792885",10,0,"5","01","D",,"A",2,"D","2","D","1","D","D",520,"D","1","D","1","D","2","D",,"A",,"A","1","D","02",,"A",,"A",,"A",,"A"
"20151","02792925",39,0,"1","01","D",,"A",1,"D","2","D","1","D","D",52,"F","2","D","1","D","2","D",,"A",,"A","1","D","02",,"A",,"A",,"A",,"A"
"20151","02792955",18,0,"5","01","D",,"A",1,"D","2","D","2","D","D",525,"D","2","D","2","D",,"A",,"A",,"A","1","D","06",,"A",,"A",,"A",,"A"
"20151","02793085",13,0,"5","01","D",,"A",1,"D","1","D","2","D","D",540,"D","2","D","2","D",,"A",,"A",,"A","1","D","04",,"A",,"A",,"A",,"A"
"20151","02793085",14,0,"5","02","D",,"A",1,"D","1","D",,"A","A",.,"A","2","D","1","D","2","D",,"A",,"C","2","D",,,"A",,"A",,"A",,"A"
"20151","02793085",15,0,"1","03","D",,"A",1,"D","2","D","1","D","D",114,"D","1","D","2","D",,"A",,"A",,"A","1","D","03",,"A",,"A",,"A",,"A"
"20151","02793125",7,0,"5","01","D",,"A",1,"D","1","D","2","D","D",.,"A","2","D","3","D",,"A",,"A",,"A","1","D","04",,"A",,"A",,"A",,"A"
"20151","02793125",9,0,"5","03","D",,"A",2,"D","2","D","1","D","D",.,"A","2","D","1","D","1","D",,"A",,"A","1","D","01",,"A",,"A",,"A",,"A"
"20151","02793125",10,0,"1","04","D",,"A",2,"D","2","D","1","D","D",1118,"D","2","D","2","D",,"A",,"A",,"A","1","D","01",,"A",,"A",,"A",,"A"
"20151","02793155",9,0,"5","01","D",,"A",2,"D","2","D","1","D","D",98,"D","1","D","1","D","2","D",,"A",,"A","1","D","02",,"A",,"A",,"A",,"A"
"20151","02793225",7,0,"5","01","D",,"A",2,"D","2","D","2","D","D",360,"D","1","D","1","D","2","D",,"A",,"A","1","D","04",,"A",,"A",,"A",,"A"
"20151","02793235",22,0,"5","01","D",,"A",7,"D","2","D","1","D","D",6370,"D","2","D","2","D",,"A",,"A",,"A","1","D","02",,"A",,"A",,"A",,"A"
"20151","02793245",15,0,"5","01","D",,"A",1,"D","2","D","2","D","D",1050,"D","2","D","1","D","2","D",,"A",,"A","1","D","04",,"A",,"A",,"A",,"A"
"20151","02793255",12,0,"5","01","D",,"A",3,"D","1","D","2","D","D",2340,"D","1","D","1","D","2","D",,"A",,"A","1","D","04",,"A",,"A",,"A",,"A"
"20151","02793275",7,0,"5","01","D",,"A",1,"D","2","D","1","D","D",572,"D","1","D","2","D",,"A",,"A",,"A","1","D","02",,"A",,"A",,"A",,"A"
"20151","02793275",8,0,"5","02","D",,"A",1,"D","2","D","1","D","D",108,"D","1","D","2","D",,"A",,"A",,"A","1","D","04",,"A",,"A",,"A",,"A"
"20151","02793345",14,0,"5","01","D",,"A",4,"D","2","D",,"A","A",.,"A","1","D","1","D","1","D",,"A","1","D","2","D",,,"A",,"A",,"A",,"A"
"20151","02793345",15,0,"5","02","D",,"A",4,"D","2","D","1","D","D",156,"D","2","D","4","D",,"A","4","D",,"A","1","D","01",,"A",,"A",,"A",,"A"
"20151","02793355",6,0,"5","01","D",,"A",1,"D","2","D","1","D","D",591,"D","1","D","2","D",,"A",,"A",,"A","1","D","04",,"A",,"A",,"A",,"A"
"20151","02793465",3,0,"5","01","D",,"A",1,"D","2","D","1","D","D",390,"D","2","D","2","D",,"A",,"A",,"A","1","D","04",,"A",,"A",,"A",,"A"
"20151","02793475",10,0,"5","01","D",,"A",6,"D","2","D","1","D","D",715,"D","2","D","2","D",,"A",,"A",,"A","1","D","02",,"A",,"A",,"A",,"A"
"20151","02793495",11,0,"5","01","D",,"A",4,"D","2","D","1","D","D",780,"D","2","D","2","D",,"A",,"A",,"A","1","D","02",,"A",,"A",,"A",,"A"
"20151","02793515",12,0,"5","01","D",,"A",6,"D","3","D","2","D","D",537,"D","2","D","2","D",,"A",,"A",,"A","1","D","04",,"A",,"A",,"A",,"A"
"20151","02793515",13,0,"5","02","D",,"A",6,"D","1","D","2","D","D",540,"D","2","D","2","D",,"A",,"A",,"A","1","D","04",,"A",,"A",,"A",,"A"
"20151","02793585",3,0,"5","01","D",,"A",2,"D","2","D","1","D","D",375,"D","2","D","1","D","2","D",,"A",,"A","1","D","04",,"A",,"A",,"A",,"A"
"20151","02793805",6,0,"5","01","D",,"A",1,"D","2","D",,"A","A",.,"A","2","D","1","D","1","D",,"A","1","D","2","D",,,"A",,"A",,"A",,"A"
"20151","02793805",7,0,"5","02","D",,"A",1,"D","2","D","1","D","D",975,"D","2","D","2","D",,"A",,"A",,"A","1","D","02",,"A",,"A",,"A",,"A"
"20151","02793805",8,0,"5","03","D",,"A",1,"D","2","D","2","D","D",90,"D","2","D","4","D",,"A","1","D",,"A","1","D","04",,"A",,"A",,"A",,"A"
"20151","02793815",14,0,"5","01","D",,"A",1,"D","2","D","1","D","D",293,"D","2","D","2","D",,"A",,"A",,"A","1","D","02",,"A",,"A",,"A",,"A"
"20151","02793815",16,0,"5","03","D",,"A",1,"D","2","D","1","D","D",33,"D","2","D","4","D",,"A","1","D",,"A","1","D","02",,"A",,"A",,"A",,"A"
"20151","02793815",17,0,"5","04","D",,"A",1,"D","2","D","1","D","D",33,"D","2","D","4","D",,"A","2","D",,"A","1","D","02",,"A",,"A",,"A",,"A"
"20151","02793855",9,0,"5","01","D",,"A",2,"D","3","D",,"A","A",.,"A","2","D","2","D",,"A",,"A","1","D","2","D",,,"A",,"A",,"A",,"A"
"20151","02793985",7,0,"5","01","D",,"A",2,"D","1","D","2","D","D",.,"A","2","D","2","D",,"A",,"A",,"A","1","D","04",,"A",,"A",,"A",,"A"
"20151","02793985",9,0,"5","03","D",,"A",1,"D","2","D",,"A","A",.,"A","2","D","1","D","2","D",,"A","1","D","2","D",,,"A",,"A",,"A",,"A"
"20151","02794015",23,0,"5","01","D",,"A",3,"D","2","D",,"A","A",.,"A","2","D","2","D",,"A",,"A","1","D","2","D",,,"A",,"A",,"A",,"A"
"20151","02794095",13,0,"5","01","D",,"A",4,"D","1","D","2","D","D",.,"A","1","D","2","D",,"A",,"A",,"A","1","D","04",,"A",,"A",,"A",,"A"
"20151","02794095",14,0,"1","02","D",,"A",4,"D","3","D",,"A","A",.,"A","2","D","1","D","2","D",,"A","2","D","2","D",,"1","D","1","D",,"C","1","D"
"20151","02794145",15,0,"5","04","D",,"A",2,"D","2","D",,"A","A",.,"A","1","D","2","D",,"A",,"A","1","D","2","D",,,"A",,"A",,"A",,"A"
"20151","02794155",28,0,"5","01","D",,"A",4,"D","2","D","1","D","D",.,"A","2","D","4","D",,"A","1","D",,"A","1","D","04",,"A",,"A",,"A",,"A"
"20151","02794165",18,0,"5","01","D",,"A",5,"D","2","D","1","D","D",2795,"D","2","D","1","D","2","D",,"A",,"A","1","D","02",,"A",,"A",,"A",,"A"
"20151","02794205",15,0,"5","01","D",,"A",2,"D","2","D","1","D","D",325,"D","1","D","1","D","2","D",,"A",,"A","1","D","02",,"A",,"A",,"A",,"A"
"20151","02794315",33,0,"5","01","D",,"A",5,"D","2","D","1","D","D",1749,"D","1","D","2","D",,"A",,"A",,"A","1","D","02",,"A",,"A",,"A",,"A"
"20151","02794315",34,0,"5","02","D",,"A",5,"D","2","D","1","D","D",650,"D","2","D","4","D",,"A","2","D",,"A","1","D","02",,"A",,"A",,"A",,"A"
"20151","02794335",17,0,"5","01","D",,"A",1,"D","2","D",,"A","A",.,"A","2","D","2","D",,"A",,"A","1","D","2","D",,,"A",,"A",,"A",,"A"
"20151","02794335",18,0,"5","02","D",,"A",1,"D","2","D","1","D","D",13,"D","2","D","4","D",,"A","1","D",,"A","1","D","02",,"A",,"A",,"A",,"A"
"20151","02794335",19,0,"5","03","D",,"A",1,"D","2","D","1","D","D",33,"D","2","D","4","D",,"A","2","D",,"A","1","D","02",,"A",,"A",,"A",,"A"
"20151","02794365",8,0,"5","01","D",,"A",2,"D","1","D",,"A","A",.,"A","2","D","2","D",,"A",,"A","1","D","2","D",,,"A",,"A",,"A",,"A"
"20151","02794385",10,0,"5","01","D",,"A",2,"D","2","D","1","D","D",130,"D","1","D","1","D","2","D",,"A",,"A","1","D","02",,"A",,"A",,"A",,"A"
"20151","02794405",9,0,"5","01","D",,"A",1,"D","2","D",,"A","A",.,"A","2","D","2","D",,"A",,"A","1","D","2","D",,,"A",,"A",,"A",,"A"
"20151","02794585",4,0,"1","01","D",,"A",1,"D","3","D","2","D","D",315,"F","1","D","1","D","2","D",,"A",,"A","1","D","08",,"A","2","D",,"A",,"A"
"20151","02794635",4,0,"5","01","D",,"A",2,"D","2","D","1","D","D",45,"D","1","D","1","D","2","D",,"A",,"A","1","D","04",,"A",,"A",,"A",,"A"
"20151","02794715",4,0,"5","01","D",,"A",4,"D","2","D","1","D","D",2400,"D","1","D","1","D","2","D",,"A",,"A","1","D","04",,"A",,"A",,"A",,"A"
"20151","02794755",9,0,"5","01","D",,"A",1,"D","2","D","1","D","D",299,"D","2","D","2","D",,"A",,"A",,"A","1","D","01",,"A",,"A",,"A",,"A"
"20151","02794755",10,0,"5","02","D",,"A",1,"D","2","D","1","D","D",15,"D","2","D","4","D",,"A","1","D",,"A","1","D","04",,"A",,"A",,"A",,"A"
"20151","02794815",4,0,"5","01","D",,"A",1,"D","2","D",,"A","A",.,"A","1","D","2","D",,"A",,"A","1","D","2","D",,,"A",,"A",,"A",,"A"
"20151","02794825",2,0,"1","01","D",,"A",1,"D","1","D","2","D","D",800,"D","2","D","3","D",,"A",,"A",,"A","1","D","06",,"A","2","D",,"A",,"A"
"20151","02794855",9,0,"5","01","D",,"A",2,"D","3","D","1","D","D",735,"D","2","D","1","D","2","D",,"A",,"A","1","D","04",,"A",,"A",,"A",,"A"
"20151","02794935",3,0,"5","01","D",,"A",1,"D","2","D","2","D","D",.,"A","1","D","2","D",,"A",,"A",,"A","1","D","04",,"A",,"A",,"A",,"A"
"20151","02794955",7,0,"5","01","D",,"A",2,"D","2","D",,"A","A",.,"A","2","D","1","D","2","D",,"A","1","D","2","D",,,"A",,"A",,"A",,"A"
"20151","02794975",7,0,"5","01","D",,"A",2,"D","2","D","1","D","D",169,"D","2","D","1","D","2","D",,"A",,"A","1","D","01",,"A",,"A",,"A",,"A"
"20151","02794975",9,0,"5","03","D",,"A",2,"D","2","D","1","D","D",130,"D","2","D","2","D",,"A",,"A",,"A","1","D","01",,"A",,"A",,"A",,"A"
"20151","02795105",8,0,"1","01","D",,"A",3,"D","1","D",,"A","A",.,"A","2","D","1","D","2","D",,"A","2","D","2","D",,,"A","2","D",,"A",,"A"
"20151","02795155",14,0,"5","01","D",,"A",1,"D","2","D","1","D","D",195,"D","2","D","1","D","2","D",,"A",,"A","1","D","04",,"A",,"A",,"A",,"A"
"20151","02795155",15,0,"5","02","D",,"A",1,"D","2","D",,"A","A",.,"A","2","D","2","D",,"A",,"A","1","D","2","D",,,"A",,"A",,"A",,"A"
"20151","02795165",35,0,"5","01","D",,"A",1,"D","1","D","2","D","D",.,"A","2","D","3","D",,"A",,"A",,"A","1","D","04",,"A",,"A",,"A",,"A"
"20151","02795165",36,0,"5","02","D",,"A",1,"D","3","D",,"A","A",.,"A","2","D","1","D","1","D",,"A","2","D","2","D",,,"A",,"A",,"A",,"A"
"20151","02795205",22,0,"5","01","D",,"A",4,"D","2","D",,"A","A",.,"A","2","D","2","D",,"A",,"A","1","D","2","D",,,"A",,"A",,"A",,"A"
"20151","02795205",23,0,"5","02","D",,"A",4,"D","2","D",,"A","A",.,"A","2","D","4","D",,"A","2","D","1","D","2","D",,,"A",,"A",,"A",,"A"
"20151","02795205",24,0,"5","03","D",,"A",4,"D","2","D",,"A","A",.,"A","2","D","4","D",,"A","1","D","1","D","2","D",,,"A",,"A",,"A",,"A"
"20151","02795205",25,0,"1","04","D",,"A",4,"D","2","D",,"A","A",.,"A","2","D","2","D",,"A",,"A","1","D","2","D",,,"A",,"A",,"A",,"A"
"20151","02795205",26,0,"1","05","D",,"A",4,"D","2","D",,"A","A",.,"A","2","D","4","D",,"A","1","D","1","D","2","D",,,"A",,"A",,"A",,"A"
"20151","02795205",27,0,"1","06","D",,"A",4,"D","2","D",,"A","A",.,"A","2","D","4","D",,"A","2","D","1","D","2","D",,,"A",,"A",,"A",,"A"
"20151","02795295",9,0,"5","01","D",,"A",1,"D","3","D",,"A","A",.,"A","2","D","1","D","1","D",,"A","2","D","2","D",,,"A",,"A",,"A",,"A"
"20151","02795315",9,0,"5","02","D",,"A",4,"D","2","D",,"A","A",.,"A","2","D","2","D",,"A",,"A","1","D","2","D",,,"A",,"A",,"A",,"A"
"20151","02795335",6,0,"5","01","D",,"A",1,"D","2","D","1","D","D",143,"D","1","D","1","D","1","D",,"A",,"A","1","D","01",,"A",,"A",,"A",,"A"
"20151","02795455",12,0,"5","01","D",,"A",1,"D","2","D","2","D","D",165,"D","1","D","2","D",,"A",,"A",,"A","1","D","04",,"A",,"A",,"A",,"A"
"20151","02795455",13,0,"5","02","D",,"A",1,"D","2","D","1","D","D",.,"A","1","D","2","D",,"A",,"A",,"A","1","D","04",,"A",,"A",,"A",,"A"
"20151","02795455",14,0,"5","03","D",,"A",1,"D","2","D",,"C","D",.,"A","1","D","2","D",,"A",,"A",,"A","1","D","04",,"A",,"A",,"A",,"A"
"20151","02795455",15,0,"1","04","D",,"A",2,"D","2","D",,"A","A",.,"A","1","D","2","D",,"A",,"A","1","D","2","D",,,"A",,"A",,"A",,"A"
"20151","02795465",21,0,"5","01","D",,"A",4,"D","2","D","1","D","D",720,"D","1","D","1","D","1","D",,"A",,"A","1","D","03",,"A",,"A",,"A",,"A"
"20151","02795465",22,0,"5","02","D",,"A",4,"D","2","D","2","D","D",120,"D","2","D","1","D","1","D",,"A",,"A","1","D","03",,"A",,"A",,"A",,"A"
"20151","02795465",23,0,"1","03","D",,"A",4,"D","2","D","1","D","D",846,"D","2","D","1","D","1","D",,"A",,"A","1","D","03",,"A",,"A",,"A",,"A"
"20151","02795515",12,0,"5","01","D",,"A",2,"D","3","D","2","D","D",.,"A","2","D","2","D",,"A",,"A",,"A","1","D","10",,"A",,"A",,"A",,"A"
"20151","02795515",13,0,"1","02","D",,"A",2,"D","2","D",,"A","A",.,"A","2","D","2","D",,"A",,"A","1","D","2","D",,,"A",,"A",,"A",,"A"
"20151","02795615",12,0,"5","02","D",,"A",1,"D","2","D","1","D","D",.,"A","2","D","2","D",,"A",,"A",,"A","1","D","02",,"A",,"A",,"A",,"A"
"20151","02795615",13,0,"5","03","D",,"A",1,"D","2","D",,"C","D",.,"A","1","F","2","D",,"A",,"A",,"A",,"C","02",,"A",,"A",,"A",,"A"
"20151","02795615",14,0,"5","04","D",,"A",2,"D","2","D",,"A","A",.,"A","1","D","2","D",,"A",,"A","1","D","2","D",,,"A",,"A",,"A",,"A"
"20151","02795695",7,0,"5","01","D",,"A",3,"D","2","D",,"A","A",.,"A","1","D","1","D",,"C",,"A","1","D","2","D",,,"A",,"A",,"A",,"A"
"20151","02795715",8,0,"5","01","D",,"A",3,"D","2","D","1","D","D",840,"D","1","D","2","D",,"A",,"A",,"A","1","D","03",,"A",,"A",,"A",,"A"
"20151","02795865",3,0,"5","01","D",,"A",3,"D","2","D","2","D","D",360,"D","2","D","1","D","2","D",,"A",,"A","1","D","04",,"A",,"A",,"A",,"A"
"20151","02795875",12,0,"5","01","D",,"A",1,"D","2","D","2","D","D",.,"A","2","D","1","D","2","D",,"A",,"A","1","D","10",,"A",,"A",,"A",,"A"
"20151","02796055",5,0,"5","01","D",,"A",2,"D","2","D","1","D","D",780,"D","2","D","2","D",,"A",,"A",,"A","1","D","02",,"A",,"A",,"A",,"A"
"20151","02796085",16,0,"5","01","D",,"A",1,"D","2","D","1","D","D",975,"D","1","D","2","D",,"A",,"A",,"A","1","D","02",,"A",,"A",,"A",,"A"
"20151","02796085",17,0,"5","02","D",,"A",1,"D","2","D","1","D","D",1300,"D","2","D","2","D",,"A",,"A",,"A","1","D","02",,"A",,"A",,"A",,"A"
"20151","02796105",4,0,"5","01","D",,"A",1,"D","3","D","1","D","D",.,"A","2","D","1","D","2","D",,"A",,"A","1","D","04",,"A",,"A",,"A",,"A"
"20151","02796205",19,0,"5","03","D",,"A",3,"D","2","D","1","D","D",429,"D","2","D","2","D",,"A",,"A",,"A","1","D","02",,"A",,"A",,"A",,"A"
"20151","02796205",20,0,"5","04","D",,"A",3,"D","2","D","1","D","D",195,"D","2","D","2","D",,"A",,"A",,"A","1","D","02",,"A",,"A",,"A",,"A"
"20151","02796225",3,0,"5","01","D",,"A",1,"D","2","D","1","D","D",208,"D","2","D","2","D",,"A",,"A",,"A","1","D","02",,"A",,"A",,"A",,"A"
"20151","02796235",28,0,"5","01","D",,"A",1,"D","1","D","2","D","D",297,"D","2","D","4","D",,"A","4","D",,"A","1","D","04",,"A",,"A",,"A",,"A"
"20151","02796235",29,0,"5","02","D",,"A",1,"D","3","D",,"A","A",.,"A","2","D","1","D","2","D",,"A","2","D","2","D",,,"A",,"A",,"A",,"A"
"20151","02796245",23,0,"5","01","D",,"A",2,"D","2","D","1","D","D",936,"D","2","D","2","D",,"A",,"A",,"A","1","D","02",,"A",,"A",,"A",,"A"
"20151","02796245",24,0,"5","02","D",,"A",2,"D","2","D","1","D","D",52,"D","2","D","4","D",,"A","1","D",,"A","1","D","02",,"A",,"A",,"A",,"A"
"20151","02796245",25,0,"5","03","D",,"A",2,"D","2","D","1","D","D",33,"D","2","D","4","D",,"A","2","D",,"A","1","D","02",,"A",,"A",,"A",,"A"
"20151","02796265",7,0,"5","01","D",,"A",2,"D","2","D",,"A","A",.,"A","2","D","2","D",,"A",,"A","1","D","2","D",,,"A",,"A",,"A",,"A"
"20151","02796275",4,0,"5","01","D",,"A",2,"D","1","D","2","D","D",1122,"D","1","D","2","D",,"A",,"A",,"A","1","D","04",,"A",,"A",,"A",,"A"
"20151","02796395",8,0,"5","01","D",,"A",3,"D","2","D","1","D","D",1200,"D","2","D","1","D","1","D",,"A",,"A","1","D","03",,"A",,"A",,"A",,"A"
"20151","02796465",7,0,"5","01","D",,"A",1,"D","2","D",,"A","A",.,"A","2","D","1","D","1","D",,"A","1","D","2","D",,,"A",,"A",,"A",,"A"
"20151","02796485",4,0,"5","01","D",,"A",2,"D","1","D","2","D","D",138,"F","2","F","3","D",,"A",,"A",,"A","1","D","04",,"A",,"A",,"A",,"A"
"20151","02796565",7,0,"5","01","D",,"A",2,"D","3","D","1","D","D",312,"D","2","D","2","D",,"A",,"A",,"A","1","D","04",,"A",,"A",,"A",,"A"
"20151","02796565",8,0,"5","02","D",,"A",2,"D","2","D",,"A","A",.,"A","2","D","2","D",,"A",,"A","1","D","2","D",,,"A",,"A",,"A",,"A"
"20151","02796575",5,0,"5","02","D",,"A",5,"D","2","D","1","D","D",780,"D","2","D","1","D","2","D",,"A",,"A","1","D","01",,"A",,"A",,"A",,"A"
"20151","02796575",6,0,"1","03","D",,"A",4,"D","2","D","1","D","D",780,"D","1","D","2","D",,"A",,"A",,"A","1","D","01",,"A",,"A",,"A",,"A"
"20151","02796585",3,0,"5","01","D",,"A",1,"D","1","D",,"A","A",.,"A","1","D","1","D","1","D",,"A","2","D","2","D",,,"A",,"A",,"A",,"A"
"20151","02796595",21,0,"5","01","D",,"A",1,"D","1","D","2","D","D",699,"D","2","D","3","D",,"A",,"A",,"A","1","D","04",,"A",,"A",,"A",,"A"
"20151","02796595",22,0,"5","02","D",,"A",1,"D","1","D","2","D","D",645,"D","2","D","3","D",,"A",,"A",,"A","1","D","04",,"A",,"A",,"A",,"A"
"20151","02796595",23,0,"5","03","D",,"A",2,"D","1","D","2","D","D",.,"A","2","D","4","D",,"A","1","D",,"A","1","D","09",,"A",,"A",,"A",,"A"
"20151","02796605",10,0,"5","01","D",,"A",1,"D","2","D","1","D","D",423,"D","1","D","2","D",,"A",,"A",,"A","1","D","02",,"A",,"A",,"A",,"A"
"20151","02796605",11,0,"1","02","D",,"A",1,"D","2","D","1","D","D",33,"F","2","D","4","D",,"A","1","D",,"A","1","D","02",,"A",,"A",,"A",,"A"
"20151","02796625",10,0,"5","01","D",,"A",2,"D","2","D","1","D","D",1650,"D","1","D","2","D",,"A",,"A",,"A","1","D","03",,"A",,"A",,"A",,"A"
"20151","02796735",6,0,"5","01","D",,"A",1,"D","3","D","2","D","D",108,"D","2","D","1","D","2","D",,"A",,"A","1","D","04",,"A",,"A",,"A",,"A"
"20151","02796735",7,0,"5","02","D",,"A",1,"D","1","D","2","D","D",315,"D","2","D","3","D",,"A",,"A",,"A","1","D","04",,"A",,"A",,"A",,"A"
"20151","02796765",14,0,"5","01","D",,"A",1,"D","2","D","2","D","D",1881,"D","1","D","2","D",,"A",,"A",,"A","1","D","04",,"A",,"A",,"A",,"A"
"20151","02796765",15,0,"5","02","D",,"A",1,"D","2","D","2","D","D",120,"D","2","D","4","D",,"A","1","D",,"A","1","D","04",,"A",,"A",,"A",,"A"
"20151","02796765",16,0,"5","03","D",,"A",1,"D","1","D","2","D","D",315,"D","1","D","3","D",,"A",,"A",,"A","1","D","04",,"A",,"A",,"A",,"A"
"20151","02796775",17,0,"5","01","D",,"A",4,"D","2","D","1","D","D",780,"D","2","D","2","D",,"A",,"A",,"A","1","D","02",,"A",,"A",,"A",,"A"
"20151","02796795",9,0,"1","01","D",,"A",1,"D","2","D","1","D","D",325,"D","2","D","2","D",,"A",,"A",,"A","1","D","01",,"A",,"A",,"A",,"A"
"20151","02796815",6,0,"5","01","D",,"A",2,"D","1","D","2","D","D",1800,"D","1","D","2","D",,"A",,"A",,"A","1","D","04",,"A",,"A",,"A",,"A"
"20151","02796885",11,0,"5","01","D",,"A",1,"D","1","D","2","D","D",1611,"D","1","D","2","D",,"A",,"A",,"A","1","D","04",,"A",,"A",,"A",,"A"
"20151","02796925",15,0,"5","02","D",,"A",5,"D","2","D","1","D","D",468,"D","2","D","2","D",,"A",,"A",,"A","1","D","02",,"A",,"A",,"A",,"A"
"20151","02796945",12,0,"5","01","D",,"A",2,"D","1","D","2","D","D",477,"D","1","D","1","D","2","D",,"A",,"A","1","D","04",,"A",,"A",,"A",,"A"
"20151","02796995",9,0,"1","01","D",,"A",1,"D","1","D",,"A","A",.,"A","1","D","1","D","1","D",,"A","2","D","2","D",,,"A","2","D",,"A",,"A"
"20151","02797025",10,0,"5","01","D",,"A",1,"D","2","D","1","D","D",351,"D","1","D","1","D","2","D",,"A",,"A","1","D","01",,"A",,"A",,"A",,"A"
"20151","02797045",3,0,"5","01","D",,"A",1,"D","1","D","2","D","D",675,"D","2","D","3","D",,"A",,"A",,"A","1","D","04",,"A",,"A",,"A",,"A"
